cardId,name,cardSet,type,rarity,text,playerClass,locale,mechanics,faction,health,collectible,img,imgGold,attack,race,cost,flavor,artist,howToGet,howToGetGold,durability,elite
GVG_007,Flame Leviathan,Goblins vs Gnomes,Minion,Legendary,"When you draw this, deal 2 damage to all characters.",Mage,enUS, ,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_007.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_007_premium.gif,7,Mech,7,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.,Aleksi Briclot,,,,True
GVG_049,Gahz'rilla,Goblins vs Gnomes,Minion,Legendary,"Whenever this minion takes damage, double its Attack.",Hunter,enUS, ,,9,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_049.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_049_premium.gif,6,Beast,7,The Sen'jin High football team is The Gahz'rillas.,Raymond Swanland,,,,True
GVG_035,Malorne,Goblins vs Gnomes,Minion,Legendary,<b>Deathrattle:</b> Shuffle this minion into your deck.,Druid,enUS,Deathrattle,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_035.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_035_premium.gif,9,Beast,7,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",Oliver Chipping,,,,True
GVG_042,Neptulon,Goblins vs Gnomes,Minion,Legendary,<b>Battlecry:</b> Add 4 random Murlocs to your hand. <b>Overload:</b> (3),Shaman,enUS,Overload    Battlecry,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_042.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_042_premium.gif,7,,7,"Neptulon is ""The Tidehunter"". He’s one of the four elemental lords. And he and Ragnaros get together and make really amazing saunas.",Ruan Jia,,,,True
GVG_118,Troggzor the Earthinator,Goblins vs Gnomes,Minion,Legendary,"Whenever your opponent casts a spell, summon a Burly Rockjaw Trogg.",Neutral,enUS, ,,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_118.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_118_premium.gif,6,,7,He keeps earthinating the countryside despite attempts to stop him.,Mike Sass,,,,True
GVG_113,Foe Reaper 4000,Goblins vs Gnomes,Minion,Legendary,Also damages the minions next to whomever it attacks.,Neutral,enUS, ,,9,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_113.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_113_premium.gif,6,Mech,8,"Foe reaping is really not so different from harvest reaping, at the end of the day.",James Ryman,,,,True
GVG_079,Force-Tank MAX,Goblins vs Gnomes,Minion,Common,<b>Divine Shield</b>,Neutral,enUS,Divine Shield,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_079.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_079_premium.gif,7,Mech,8,"There is a factory in Tanaris for crafting force-tanks, but it only ever made two, because of cost overruns.",Nutchapol Thitinunthakorn,,,,
GVG_114,Sneed's Old Shredder,Goblins vs Gnomes,Minion,Legendary,<b>Deathrattle:</b> Summon a random <b>Legendary</b> minion.,Neutral,enUS,Deathrattle,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_114.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_114_premium.gif,5,Mech,8,"When Sneed was defeated in the Deadmines, his shredder was sold at auction to an anonymous buyer. (Probably Hogger.)",Christopher Moeller,,,,True
GVG_021,Mal'Ganis,Goblins vs Gnomes,Minion,Legendary,Your other Demons have +2/+2.\nYour hero is <b>Immune</b>.,Warlock,enUS,Aura,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_021.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_021_premium.gif,9,Demon,9,"Mal'Ganis doesn't like being betrayed, so if you discard him, watch out.",Wayne Reynolds,,,,True
GVG_116,Mekgineer Thermaplugg,Goblins vs Gnomes,Minion,Legendary,"Whenever an enemy minion dies, summon a Leper Gnome.",Neutral,enUS, ,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_116.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_116_premium.gif,9,Mech,9,"He was obsessed with explosives until he discovered knitting. Now he yells, “SWEATERS! MORE SWEATERS!”",Trent Kaniuga,,,,True
GVG_033,Tree of Life,Goblins vs Gnomes,Spell,Epic,Restore all characters to full Health.,Druid,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_033.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_033_premium.gif,,,9,Healing: It grows on trees!,Steve Prescott,,,,
GVG_121,Clockwork Giant,Goblins vs Gnomes,Minion,Epic,Costs (1) less for each card in your opponent's hand.,Neutral,enUS, ,,8,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/GVG_121.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/GVG_121_premium.gif,8,Mech,12,He and Mountain Giant don't get along.,Dan Scott,,,,
HERO_05a,Alleria Windrunner,Hero Skins,Hero,Epic,,Hunter,enUS, ,,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_05a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_05a_premium.gif,,,,,,,,,
HERO_08b,Khadgar,Hero Skins,Hero,Epic,,Mage,enUS, ,,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_08b.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_08b_premium.gif,,,,,,,,,
HERO_04a,Lady Liadrin,Hero Skins,Hero,Epic,,Paladin,enUS, ,,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_04a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_04a_premium.gif,,,,,,,,,
HERO_01a,Magni Bronzebeard,Hero Skins,Hero,Epic,,Warrior,enUS, ,,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_01a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_01a_premium.gif,,,,,,,,,
HERO_08a,Medivh,Hero Skins,Hero,Epic,,Mage,enUS, ,,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_08a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_08a_premium.gif,,,,,,,,,
HERO_02a,Morgl the Oracle,Hero Skins,Hero,Epic,,Shaman,enUS, ,,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_02a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_02a_premium.gif,,,,,,,,,
HERO_09a,Tyrande Whisperwind,Hero Skins,Hero,Epic,,Priest,enUS, ,Neutral,30,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/HERO_09a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/HERO_09a_premium.gif,,,,,,,,,
KAR_036,Arcane Anomaly,Karazhan,Minion,Common,"Whenever you cast a spell, give this minion\n+1 Health.",Neutral,enUS, ,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_036.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_036_premium.gif,2,,1,"He used to get work as a Spatial Anomaly, but he got tired of having his polarity reversed.",Alex Aleksandrov,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_009,Babbling Book,Karazhan,Minion,Rare,<b>Battlecry:</b> Add a random Mage spell to your hand.,Mage,enUS,Battlecry,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_009.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_009_premium.gif,1,,1,"His idol is the Green Hills of Stranglethorn, and he won't shut up about it.",A.J. Nazzaro,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_300,Enchanted Raven,Karazhan,Minion,Common,,Druid,enUS, ,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_300.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_300_premium.gif,2,Beast,1,"Once upon a midnight restive, Medivh pondered, feeling festive!",Daria Tuzova,"Unlocked in the Prologue, in One Night in Karazhan.","Crafting unlocked in the Prologue, in One Night in Karazhan.",,
KAR_089,Malchezaar's Imp,Karazhan,Minion,Common,"Whenever you discard a card, draw a card.",Warlock,enUS, ,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_089.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_089_premium.gif,1,Demon,1,"Malchezaar used to have an imp named Dobby working for him, but there was a tragic accident.",Peter Stapleton,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_029,Runic Egg,Karazhan,Minion,Common,<b>Deathrattle:</b> Draw a card.,Neutral,enUS,Deathrattle,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_029.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_029_premium.gif,0,,1,Oh man! Runic omelettes are the best!,A.J. Nazzaro,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_069,Swashburglar,Karazhan,Minion,Common,<b>Battlecry:</b> Add a random class card to your hand <i>(from your opponent's class).</i>,Rogue,enUS,Battlecry,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_069.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_069_premium.gif,1,Pirate,1,"Was almost named ""Swashb-AAAARRHHH-gler""",Zoltan Boros,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_004,Cat Trick,Karazhan,Spell,Rare,"<b>Secret:</b> After your opponent casts a spell, summon a 4/2 Panther with <b>Stealth</b>.",Hunter,enUS,Stealth    Secret,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_004.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_004_premium.gif,,,2,"""I know some new tricks, a lot of good tricks. I will show them to you. Medivh will not mind at all if I do.""",Mike Sass,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_005,Kindly Grandmother,Karazhan,Minion,Common,<b>Deathrattle:</b> Summon a 3/2 Big Bad Wolf.,Hunter,enUS,Deathrattle,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_005.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_005_premium.gif,1,Beast,2,"""Goodness! What… abundant drool you have.""",Matt Dixon,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_073,Maelstrom Portal,Karazhan,Spell,Rare,Deal_$1_damage to_all_enemy_minions. Summon_a_random\n1-Cost minion.,Shaman,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_073.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_073_premium.gif,,,2,"They bill this as a popular resort attraction, but they try and get your money up front.",Daria Tuzova,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_092,Medivh's Valet,Karazhan,Minion,Common,"<b>Battlecry:</b> If you control a <b>Secret</b>, deal 3 damage.",Mage,enUS,Secret    Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_092.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_092_premium.gif,2,,2,"""Magus Medivh sir, I've brought the flaming balloons, as you requested.""",Sean McNally,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_062,Netherspite Historian,Karazhan,Minion,Common,"<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b>\na Dragon.",Neutral,enUS,Discover    Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_062.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_062_premium.gif,1,,2,She can tell you all about the history of people not STANDING IN THE GREEN BEAM!,Ralph Horsley,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_011,Pompous Thespian,Karazhan,Minion,Common,<b>Taunt</b>,Neutral,enUS,Taunt,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_011.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_011_premium.gif,3,,2,"Alas poor Annoy-o-Tron! A fellow of infinite jest, of most excellent fancy!",Matt Dixon,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_013,Purify,Karazhan,Spell,Common,<b>Silence</b> a friendly minion. Draw a card.,Priest,enUS,Silence,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_013.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_013_premium.gif,,,2,Even better than a hot shower with vigorous scrubbing!,Rafael Zanchetin,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_063,Spirit Claws,Karazhan,Weapon,Common,[x]Has +2 Attack while you\nhave <b>Spell Damage</b>.,Shaman,enUS,Spell Damage,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_063.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_063_premium.gif,1,,2,They'll be MUCH easier to use once they add the spirit<i>thumb</i>.,Ralph Horsley,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",3,
KAR_006,Cloaked Huntress,Karazhan,Minion,Common,Your <b>Secrets</b> cost (0).,Hunter,enUS,Secret,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_006.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_006_premium.gif,3,,3,She's practically GIVING your secrets away!,Arthur Bozonnet,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_094,Deadly Fork,Karazhan,Minion,Common,<b>Deathrattle:</b> Add a 3/2 weapon to your hand.,Rogue,enUS,Deathrattle,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_094.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_094_premium.gif,3,,3,"For a proper setting, place the deadly fork <i>after</i> the salad fork, but <i>before</i> the dinner fork.",Konstantin Turovec,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_044,Moroes,Karazhan,Minion,Legendary,"<b>Stealth</b>\nAt the end of your turn, summon a 1/1 Steward.",Neutral,enUS,Stealth,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_044.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_044_premium.gif,1,,3,"Moroes runs an army of stewards, but still ends up inflating the balloons himself.",Sean McNally,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,True
KAR_010,Nightbane Templar,Karazhan,Minion,Common,"<b>Battlecry:</b> If you're holding a Dragon, summon two 1/1 Whelps.",Paladin,enUS,Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_010.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_010_premium.gif,2,,3,"Originally joined to be Arcanagos’ Templar, but has to admit that ordering pizza has become waaaay easier.",Luke Mancini,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_030a,Pantry Spider,Karazhan,Minion,Common,<b>Battlecry:</b> Summon a\n1/3 Spider.,Neutral,enUS,Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_030a.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_030a_premium.gif,1,Beast,3,"You have to admit, they make a cute couple.",Dave Allsop,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_026,Protect the King!,Karazhan,Spell,Rare,"For each enemy minion, summon a 1/1 Pawn with <b>Taunt</b>.",Warrior,enUS,Taunt,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_026.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_026_premium.gif,,,3,Form ranks! Everyone into the King's Tuskarr Defense!,Jim Nelson,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_205,Silverware Golem,Karazhan,Minion,Rare,"If you discard this minion, summon it.",Warlock,enUS,InvisibleDeathrattle,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_205.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_205_premium.gif,3,,3,From the secret research labs of the Swiss Army.,Daren Bader,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_712,Violet Illusionist,Karazhan,Minion,Common,"During your turn, your hero is <b>Immune</b>.",Neutral,enUS,Aura,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_712.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_712_premium.gif,4,,3,She’s much more cheerful after losing the ‘n’ in her name.,Eric Braddock,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_095,Zoobot,Karazhan,Minion,Common,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +1/+1.",Neutral,enUS,Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_095.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_095_premium.gif,3,Mech,3,The Murloc is taking the picture.,Matt Dixon,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_710,Arcanosmith,Karazhan,Minion,Common,<b>Battlecry:</b> Summon a 0/5 minion with <b>Taunt</b>.,Neutral,enUS,Taunt    Battlecry,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_710.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_710_premium.gif,3,,4,"He’s really just a Blacksmith, but he thought the fancy title would bring in more business.",Anton Zemskov,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_114,Barnes,Karazhan,Minion,Legendary,<b>Battlecry:</b> Summon a 1/1 copy of a random minion in your deck.,Neutral,enUS,Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_114.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_114_premium.gif,3,,4,"He used to play every part, until Moroes confiscated his Orb of Deception.",Garrett Hanna,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,True
KAR_035,Priest of the Feast,Karazhan,Minion,Common,"Whenever you cast a spell, restore 3 Health to\nyour hero.",Priest,enUS, ,Neutral,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_035.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_035_premium.gif,3,,4,Now that's a world champion cheesecake!,Paul Mafayon,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_077,Silvermoon Portal,Karazhan,Spell,Common,Give a minion +2/+2. Summon a random\n2-Cost minion.,Paladin,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_077.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_077_premium.gif,,,4,What's Millhouse Manastorm doing in Silvermoon?,Jimmy Lo,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_021,Wicked Witchdoctor,Karazhan,Minion,Common,"Whenever you cast a spell, summon a random basic_Totem.",Shaman,enUS, ,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_021.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_021_premium.gif,3,,4,"You can easily defeat her by either dealing 4 damage, or dropping a house on her.",Rafael Zanchetin,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_037,Avian Watcher,Karazhan,Minion,Rare,"<b>Battlecry:</b> If you control a <b>Secret</b>, gain +1/+1\nand <b>Taunt</b>.",Neutral,enUS,Taunt    Secret    Battlecry,,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_037.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_037_premium.gif,3,,5,He mostly watches light romantic comedies.,Jim Nelson,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_070,Ethereal Peddler,Karazhan,Minion,Rare,"[x]<b>Battlecry:</b> If you're holding\nany non-Rogue class cards,\n_reduce their Cost by (2).",Rogue,enUS,Battlecry,,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_070.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_070_premium.gif,5,,5,"Yeah, sure. That Ragnaros ""fell off the back of a truck"".",Alex Horley Orlandelli,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_028,Fool's Bane,Karazhan,Weapon,Common,Unlimited attacks each turn. Can't attack heroes.,Warrior,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_028.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_028_premium.gif,3,,5,A fool and his bane are soon parted.,Anton Zemskov,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",4,
KAR_091,Ironforge Portal,Karazhan,Spell,Common,Gain 4 Armor.\nSummon a random\n4-Cost minion.,Warrior,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_091.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_091_premium.gif,,,5,Come to beautiful Ironforge! Where irons are forged and the forges are iron!,Nate Bowden,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_025,Kara Kazham!,Karazhan,Spell,Common,"Summon a 1/1 Candle, 2/2 Broom, and 3/3 Teapot.",Warlock,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_025.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_025_premium.gif,,,5,This is what happens when you tell Khadgar to set the table.,Jakub Kasper,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_702,Menagerie Magician,Karazhan,Minion,Common,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +2/+2.",Neutral,enUS,Battlecry,Neutral,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_702.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_702_premium.gif,4,,5,"Just between us, if things get tight the Menagerie Magician position will probably be the first to go.",Garrett Hanna,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_204,Onyx Bishop,Karazhan,Minion,Rare,<b>Battlecry:</b> Summon a friendly minion that died this game.,Priest,enUS,Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_204.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_204_premium.gif,3,,5,"B4 is a nice place to visit, but he wouldn't want to live there.",Arthur Gimaldinov,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_096,Prince Malchezaar,Karazhan,Minion,Legendary,"[x]When the game starts,\nadd 5 extra <b>Legendary</b>\nminions to your deck.",Neutral,enUS, ,,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_096.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_096_premium.gif,5,Demon,5,He was super excited to acquire Gorehowl at a garage sale!  Then super disappointed to find out it was a foam reproduction.,Joe Madureira & Grace Liu,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,True
KAR_033,Book Wyrm,Karazhan,Minion,Rare,"<b>Battlecry:</b> If you're holding a Dragon, destroy an enemy minion with 3 or less Attack.",Neutral,enUS,Battlecry,,6,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_033.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_033_premium.gif,3,Dragon,6,"His favorites are classic tragedies like ""The Hobbit"" and ""Grendel"".",Dave Allsop,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
KAR_057,Ivory Knight,Karazhan,Minion,Rare,[x]<b>Battlecry:</b> <b>Discover</b> a spell.\nRestore Health to your hero\nequal to its Cost.,Paladin,enUS,Discover    Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_057.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_057_premium.gif,4,,6,"Do <i>NOT</i> call it a ""horse"".",Zoltan Boros,"Unlocked in the Parlor, in One Night in Karazhan.","Crafting unlocked in the Parlor, in One Night in Karazhan.",,
KAR_065,Menagerie Warden,Karazhan,Minion,Common,<b>Battlecry:</b> Choose a friendly Beast. Summon a_copy of it.,Druid,enUS,Battlecry,,5,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_065.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_065_premium.gif,5,,6,Please? Can I keep him? I promise to clean his cage <i>every day</i>.,Alex Horley Orlandelli,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,
KAR_041,Moat Lurker,Karazhan,Minion,Rare,<b>Battlecry:</b> Destroy a minion. <b>Deathrattle:</b> Resummon it.,Neutral,enUS,Battlecry    Deathrattle,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_041.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_041_premium.gif,3,,6,He really enjoys lurking and gets a lot of job satisfaction out of it.,Jerry Mascho,"Unlocked in the Opera, in One Night in Karazhan.","Crafting unlocked in the Opera, in One Night in Karazhan.",,
KAR_075,Moonglade Portal,Karazhan,Spell,Rare,Restore #6 Health. Summon a random\n6-Cost minion.,Druid,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/KAR_075.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/KAR_075_premium.gif,,,6,Ain't no party like a Moonglade party ‘cause a Moonglade party got bears.,Evgeniy Zaqumyenny,"Unlocked in the Spire, in One Night in Karazhan.","Crafting unlocked in the Spire, in One Night in Karazhan.",,
